411|||Another term used for "information". Hence dialing 411 for information.|||Damn she's fine, I am gonna go get the 411 on her.|||1016,178
Bug-eyed|||1.when your high ur eyes are big and red or small and red2.Dilated Peoples|||dude ur so high ur bug eyed!-kyle flannnery|||13,4
Bug-eyed|||The widening of eyes due to shock, awe or fear.|||The teenager was bug-eyed after meeting Jessica Alba|||11,9
goyim|||1. A Hebrew word used in the Jewish Scriptures (a.k.a. the Old Testament). The word literally means "nations," and is always used within these scriptures to refer to the nations of the world. Significantly, within the Old Testament, Judah (the Jewish nation) itself is called a "goy."2. In the Old Testament, the Jews were called to be a nation separate from the other nations, which were all Pagan. And so, colloquially, all non-Jewish nations came to be called "goyim" as in "the nations" from which the God of the Old Testament had called upon the Jews to separate themselves.3. A word used by some Jews to refer to Gentiles (non-Jews). The word can have derogatory connotations, such as the word "black" when used to refer to a persons of African descent. It can be neutral or negative depending on the context and the intent of the speaker. Singular = goy|||1. "Gather together, gather together O shameful goy" - Zephaniah 2:1 (Referring to the Jewish nation)2. Jews don't eat pork, goyim eat pork.|||1428,390
goyim|||Non-Jews, in Hebrew and Yiddish.  Literally, the "peoples." Sometimes pejorative.  See shiksa and shaygetz|||They'd rather watch football than study for finals.  Well, whaddya expect?  They're goyim.|||1214,467
goyim|||1. Those who pay happily pay retail for neccesary items such as gold, diamonds and fur coats. They also allow their daughters to marry schmucks who are not rich and uneducated. These people are neccesary members of our society who do not become doctors, lawyers, and accountants and never visit New York City. 2. A non-Jew.|||You hear Christina's daughter's fiancee bought her engagement ring from Tiffany's? Oy... the Goyim... what was she thinking?|||365,670
ride shotgun|||1. To ride in the front passenger seat. The phrase is a direct allusion to the armed guard who sat beside the stagecoach driver2. To keep a watchful eye on something or someone|||Jon gets sick during long trips so he always prefers to ride shotgun|||80,7
woody|||(n) A wooden roller coaster|||I like steel coaster, but I prefer the classic woody.see also woodie|||91461,848
woody|||erect penis|||"she was so hot, I sprang a woody"|||2049,889
woody|||1. An erect penis.2. A stupid character on the sitcom "Cheers".|||1. That chick gave me a woody!2. That Woody on Cheers is a retard!|||1129,735
woody|||a character off of toy story.hez tha cowboy|||Hey Woody!! wut u doin up there|||765,521
woody|||a hardon or a boner|||I got a woody when she rubbed her hand on my johnson|||813,577
woody|||A guy who is amazingly awesome; indescribly hot|||gal 1: "WOW' who is that?"gal 2: " That's Woody!!!"|||472,262
woody|||What you get when you wake up.|||good morning fellas, hide your woodys theres aldies around!|||350,277
Stoned|||A state of mind which occurs after smoking enough marijuana to the point where the user stares blankly into whatever catches his/her attention|||"I'm was so stoned I didn't notice the movie was in French."|||5194,810
Stoned|||The ultimate state of mind.|||Scooby Doo is an awesome show when you're stoned.|||3228,1235
Stoned|||To be under the influence of marijuana. Usually associated with bloodshot eyes, the munchies, and unexplained laughter.|||I was so stoned last night I watched my dog eat a ham sandwich like it was cool.|||2424,875
Stoned|||the greatest feeling in the world. it is the state you are in after hitting a nice big bowl of marijuanna or hash. I personally prefer pipes, but you can  smoke out of anything, i.e. a bong, spliff, joint, vaporizer, popcan, pop bottle, parachute, hotboxing is always fun. im quite high right now. 1.sometimes you laught alot, 2.other times you stare at absolutley nothing, 3.other times you get into indepth discussions about aliens and the CIA,4. or you think youre capable of things like backflips. all of the above i have experienced and so much more, so todays lesson kids, is smoke as much marijuanna as you damn well please. goodday younglings.|||1."AHAHAHAHAHAHAHAHA"2. ------------3."DONT LOOK TOWARDS THE TV MAN, THE ALIENS, THEYRE GOING TO FUCKIN LIKE SUCK YOURE BRAINS OUT MAN.theyre taking over the world, one day we'll be trapped in a dungeon run by flyign aliens with sharp teeth, and run by the CIA"4."HEY GUYS, LOOK WHAT I CAN DO.......OH FUCK THAT HURT"|||2048,853
Stoned|||a time when you come up with the funniest quotes in the world and your a fucking genious but dont remember any of it in the morning...|||See the movie Blow w/ Johnny Depp.|||1726,665
Stoned|||when you smoke so much marijuana that you are unmotivated to even move-  and every muscle in your body feels like it's being weighed down by a huge weight like a stone  (hence the word STONED) you feel really heavy and have intense, very enjoyable tactile hallucinations and usually feel complete euphoria so you just stare off blankly and enjoy it.|||I'm stoned.  go away I've never actually been stoned before.  I've been very very high but never been ACTUALLY stoned.   wow.  no one here besides me knows what "stoned" actually means do they?|||1112,492
Stoned|||The greatest feeling in the world followed by engulfing a bag of doritos and reeses pieces.|||I'm fine stoned.|||811,415
brown nose|||1) Someone who sucks up to you to gain your favor.  This is done by doing stuff for you for no apparent reason, laughing at stuff you do that wasn't suppose to be funny, agreeing with everything you say, etc... 2)Also known as the TEACHER'S PET or ASS KISSER.|||Eating pussy is like dealing with the mafia: One wrong move and your in deep shit!|||692,228
brown nose|||A brown nose is a Sycophantic person who has their head so far up somebodys ass that they have a brown nose, hense the name.|||"hey stop bringin' the teacher apples every day y' brown nose!!"|||378,216
brown nose|||Someone who 'suck up'. He is a person of low or irrelevant technical standing wishing to distinguish himself by his presence and input at meetings for which he has a minimal or no understanding. Complimenting and Agreeing with senior staff and their poorly thought-out plans is the typical implementation of this position. The position is typically advertised under a job-pseudonym.|||Look how Brown Nose sucks up to The Man in Beige! He makes me sick!|||335,204
brown nose|||1. To try too hard to impress someone (often your manager at work). To be an ass kisser.|||She is the biggest Brown Nose in the company!|||132,66
brown nose|||To suck up, charm, flatter and kiss butt by bodily or vocal charm.|||George brownnosed his way to the top instead of getting there legitimately like everyone else.|||72,11
brown nose|||To seek favour by sniffing the bumhole of a superior; hence "Brown-Noser".|||"Blair brown-noses Bush like a good poodle, hoping to get a profitable lecture tour on retirement." (Prince Charles in a confidential memo to his secretary, 1998)|||64,20
brown nose|||to suck up or kiss ass. the term BROWN nose is because your nose is up there ass as you're kissing it, if that makes any sense.|||John is a total brownnoser because he is always sucking up to the teacher. John likes to brown nose in english class, because he needs a b etter grade and won't just do the work.|||117,74
Grocery Getter|||A compact, sub-compact or mid-sized coupe, sedan, hatchback or station wagon with a generous amount of trunk/hatch space and a back seat that usually folds down, powered by an unimpressive yet reliable and reasonably economical 4 cylinder engine.  The idea is that such a vehicle is uninspiring to drive, but the trunk space at least makes it good for getting groceries. Generally speaking, a bigger (ie; V6) engine or an engine that is turbo- or supercharged, along with bigger sway bars and stiffer suspension, are necessary turn a grocery getter into either a sports sedan or a sports coupe.  Without these upgrades, a sporty-looking compact or sub-compact coupe is considered just a grocery getter.|||"Dude, I know you like your car, but why are you talkin' up a grocery getter?"|||55,13
Grocery Getter|||housewives who force their husbands to buy huge expensive gas guzzling SUV's but have no purpose for them other than to get groceries.|||kelsey: you better buy me an escalade.  matt: ok bernard: why do you need an escalade? you have no kids. all you would be doing is getting the groceries.  matt: dude, wtf? the costs outweigh the benefits.  bernard: your wife is so dumb just like all the other grocery getters.|||16,2
