brainwashed|||(adj.; n. brainwashing) Coerced or manipulated by any number of social, intellectual, and psycho-emotional methods, to do or accept things you wouldn't have otherwise.  It is often an extension of common, everyday persuasion, but goes beyond it to control the way a person thinks and responds in general to limit critical thinking itself, not simply selling a single idea or decision based on presenting information and choice.   The goal of brainwashing is the internalization of the (unrealized or unrecognized) abusive control to where you believe and feel it necessary to enforce someone else's will as your own, unaware of your lack of free will, and usually with an illusion of stronger free will. It goes beyond Stockholm Syndrome by having fear or doubt with regards to criticism about the authority (person, group and/or system of belief).  Rationalizations are given to you to explain away anything contradictory.   The common use of the term implies a blind spot where you cannot see an opposing point of view because of some control or conditioning.  Contradictory facts cannot be processed (mental scotomization), or are warped to fit into a form that no longer contradicts (cognitive dissonance).   Unlike simple indoctrination into many religions or philosophies, brainwashing goes beyond education to include reasons and/or phobias why questioning or turning away from it is wrong and people who do not agree are deceived, evil, or just wrong.  Some religious and other groups cross the line; many do not. People can brainwash themselves by being closed-minded, but can be brainwashed intentionally or unintentionally in any abusive relationship, such as a totally dominating partner, parent, or even a company or organization. This is the primary common use of the word to describe the control process of a cult.  However, brainwashing takes diverse forms in terms of tools and degrees of different kinds of control, so saying a group doesn't do brainwashing because of dissimilarities with another group (dressing all the same, or chanting for hours, for example) is invalid -- and a typical defense by people in a cult. In fact, brainwashing can mean closing the mind when it comes to specific things and not others.  Some cults disguise their control by encouraging you to believe anything you want, including staying in your current religion, so long as it does not interfere and you do not question and commit to the group's agenda. The problem is that the word can be meant or taken as an insult instead of a particular psychological phenomenon.  It may be an excuse to explain why someone cannot see your own point of view.  Therefore, people who are brainwashed are likely to accuse others and even the whole surrounding society of being brainwashed. Brainwashing is also a term that cults use to attack religions in general (many of which may have cult characteristics in varying degrees as a natural development tendency of any social group), or religions that are different in basic dogma from their own.  Some anti-cult organizations have a cultic mentality themselves and therefore have made it difficult for other groups to advocate and educate about the real psychopathology of brainwashing.  In other words, people fall back on the archaic denotation of the word "cult" as "religious sect" and associate brainwashing in terms of belief and not manipulation and control, or blur the distinction between brainwashing and educative indoctrination. In the end things get really sticky, as modern cults have perfected various techniques and tactics, the most ironic of which is to play the role of an organization promoting free will and fighting against what they conveniently define as brainwashing to not include their own mind control.  A common variation of this tactic is declaring the term brainwashing meaningless or even an offensive form of bigotry against religious freedom -- the ultimate and "politically correct" way to silence critics by putting themselves in the role of victim instead of the society they are themselves victimizing.|||How can you defend him after the way he controls your life?  You must be brainwashed. You must be pretty brainwashed to take out a second mortgage to attend those "self-help" courses. You only talk about the group you belong to and stopped doing the things you love and spending time with your friends.  I know you seem very happy, but we're concerned that you might be brainwashed.  Me miss the you that we know. If you knew you were brainwashed, you wouldn't have been brainwashed very well, right?  Trust those who care about you that something is wrong. I'm not brainwashed!  You just don't know the group like I do!  They are the most loving, sane, spiritual people I will ever meet and all they want is to save the world!  We know things that humanity will only some day understand like we do.   You're the ones who are brainwashed, so I'm not allowed to talk to you anymore because you are interfering with my life progress!  ... I mean it's MY choice and it's for my own good since you wont support me in this.  Besides, I have to get ready for a mandatory cool aid party next week when the comet comes by.  Have any clean pruning shears and a band-aid?|||66,9
brainwashed|||What everyoe is.  You will never be "unbrainwashed".  When you think you are doing something opposite and against the system you are brainwashed into believing that what you are doing is against it.  So stop your bitching and get used to it.|||"I what to spraypaint anarchy symbols on the wall 'cuz I hate the system.""No you want to do it because yu brainwashed yourself into believing that.                  Retard."|||64,41
brainwashed|||See fundamentalism|||Those kids at Jesus camp have been brainwashed. Religion isnt fact and it isnt supported by evidence. Children shouldnt be brainwashed into thinking it is.|||37,29
brainwashed|||any conservative and/or republican|||moral voters are brainwashed|||55,56
blackophobia|||an intense fear of black people|||Billy was so scared of black people the doctors diagnosed him with blackophobia|||15,7
blackophobia|||Inferior but more politically correct form of, "negrophobia." The latter may land you in hot water with the Black Panther/NWA croud, but it's so much more poetic and flowing it's worth the risk.|||Bad Cracker: Aw dude, watch your wallet man! Here come some black men! Good Cracker: You got some mad blackophobia there. **punch**|||9,3
Whips and Jingles|||The nauseous, gut wrenching, need to throw up feeling but can't associated with your hangover from a rough night of drinking.|||I have a bad case of the whips and jingles from the fifth of Jack Daniel's I drank last night, and my ride on the clapper rail.|||0,0
monster cock|||an exceptionally large penis, usually measuring over or about 11 inches in length|||that porn star's got a monster cock i cant believe that chick can take that monster cock|||522,141
monster cock|||A cock you can wrap around your neck.|||" My monster Cock sucks... I cant even wear my favorite jeans anymore without looking like i have a long tumor on my leg.|||432,185
monster cock|||Often referred to as an "M.C", a monster cock is an unusually yet pleasantly large penis.  Large enough to leave a nice red mark when struck upon a ho's face but not so large that it leaves a bruise.|||She awoke in the strange bed and looked over the edge.  There it was, the tell-tale gold Magnum wrapper.  She quietly added another check to the Monster Cock list and hobbled out of the room.|||324,183
monster cock|||When ones penis is so big that it can barely fit in a vagina, or mabey too big to fit in a vagina. Also, a monster cock exploads more jizz than a normal penis each ejaculation. If the penis is not circumsized, it cannot be a monster cock.|||Dan stuck his monster cock so far into her vagina, that it punctured her internal organs.|||280,151
monster cock|||A cock that doesn't exist it only exist by porn editors making the dick look big|||Dude 1: Dude that guy has a huge cockDude 2: EDITED!|||303,207
monster cock|||An extremely huge penis.|||With her captive tied naked to her bed the evil Wicked Wanda gazed down on Agent Long with an evil smirk, as she fondled and squeezed his incredible monster cock.|||130,53
monster cock|||A cock that is very long... Sometimes up to 1 foot|||Girl: Whoa, You sure have a monster cock!|||55,23
biden|||Garrulous cluelessness.|||We finally stopped the little biden by shouting "TMI!  TMI!" And who can forget?: "I mean, you got the first mainstream African-American who is articulate and bright and clean and a nice-looking guy," Biden said. "I mean, that's a storybook, man."|||236,54
